id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4650178303493896,Kl3mKeEVa,3237053770,完了好像笑出了腹肌,//@瓜皮的id酱:绝了//@你应该看见四牌楼船长:给个群号有钱一起赚//@待进化体:我吐了//@兔饺饺:原来不是反讽……//@M大王叫我来巡山:爆笑了，在想当然的胡乱自问自答些什么呢´_>`//@Tiger公子://@小乔有猫:“说老婆三胎正好有了事业转型的机会——这句振聋发聩的话势必会被刻在中国广告史的耻辱柱上,,,"瓜皮的id酱,你应该看见四牌楼船长,待进化体,兔饺饺,M大王叫我来巡山,Tiger公子,小乔有猫",,0,0,0,2021-06-20 15:00,iPhone,,,4649569311525848
4650178189723245,Kl3myENsx,5616174209,吃了么您咱走着,可以生了！！！给我生三胎！！！！快给我生！！！！！！,,,,,0,0,0,2021-06-20 14:59,HUAWEI Mate 30 5G,['http://ww3.sinaimg.cn/large/00684TsZgy1groqoumdiqj30u00rl16x.jpg'],,
4650178159837529,Kl3mvFhbP,3647496643,筷言筷语集中处理所,//@刀卜作:“我要生三胎”：然后来出镜的全是男的，还有比这更讽刺的事吗，如此明目张胆地宣布男性对女性子宫和生育权的全面“占领“，世界上只此一家了吧。看着视频以为我国生殖技术猪突猛进，已实现男人三胎生子了呢。,,,刀卜作,,0,0,0,2021-06-20 14:59,iPhone客户端,,,4649569311525848
4650141577117871,Kl2pvtRGn,5245084885,一个玫红色的勾勾,太狠了跟着我的兄弟一起自由民主诚信,,,,,1314,229,2370,2021-06-20 12:33,iPhone 11 Pro Max,"['http://ww3.sinaimg.cn/large/005IXQbjgy1gromhtmxucj30u017gdis.jpg', 'http://ww4.sinaimg.cn/large/005IXQbjgy1gromhscp3ej30u01syqvb.jpg', 'http://ww4.sinaimg.cn/large/005IXQbjgy1gromoqahpkj60u01syu1302.jpg', 'http://ww1.sinaimg.cn/large/005IXQbjgy1gromo7q6ojj30u01syqvb.jpg']",,
4650178126285136,Kl3msqn3a,6874654811,在三千年前,给阿中哥哥打call//@波普小狗:我不想做祖国的homie，要做就做小蜜，和她一起美丽，分享改开的秘密，ohbabe，撸起袖子寻找奋进意义，延迟退休内心不再孤寂，三胎拿下不费吹灰之力，一起寻找咱的集体记忆，生育增长也必定给力，小康社会江山瑰丽，跟着艺兴努力努力在努力，共创2035新的奇迹,,,波普小狗,,0,0,0,2021-06-20 14:59,Android,,,4650141577117871
4650178042137226,Kl3mk8XZo,5767971298,卡村Emrys船公司,//@小古的曼达洛人休小舞:把最右拖出来给大家乐呵乐呵//@JoannaBlue:右边就是爹味广告制作者//@杨烨炘ForestYoung:你有反对三胎的权利，我也有支持三胎的权利，一个健康的社会应该容得下不同的意见,,,"小古的曼达洛人休小舞,JoannaBlue,杨烨炘ForestYoung",,0,0,0,2021-06-20 14:59,微博国际版,,,4649569311525848
4650177980269450,Kl3me185Y,3303823251,深山六酱,脑瘫吧//@迷惑新闻大赏:有什么大病？？？//@神猫罗尼休:太恶心了//@M大王叫我来巡山:爆笑了，在想当然的胡乱自问自答些什么呢´_>`//@Tiger公子://@小乔有猫:“说老婆三胎正好有了事业转型的机会——这句振聋发聩的话势必会被刻在中国广告史的耻辱柱上”,,,"迷惑新闻大赏,神猫罗尼休,M大王叫我来巡山,Tiger公子,小乔有猫",,0,0,0,2021-06-20 14:58,HUAWEI P30,,,4649569311525848
4650177963755344,Kl3mcfKW4,1736373247,佛山领鸿-LH-AUTO,二胎都还没有，三胎简直是星辰大海搬遥远！！！,,,,,0,0,0,2021-06-20 14:58,新版微博 weibo.com,,,4649569311525848
4649898085188505,KkW4MlLLz,1930072831,外卖小哥金城武,网友提问：#第一次去男方家里该洗碗吗#O抽奖详情,,,,第一次去男方家里该洗碗吗,8462,16541,300744,2021-06-19 20:25,会送外卖的iPhone客户端,['http://ww4.sinaimg.cn/large/0026Co6Xgy1grnuiynt5vj60zn0i4n1x02.jpg'],,
4650177962972127,Kl3mcctbx,7378182106,青丝绾青丝绾,笑死//@我们看海去zzZ:分够了奖励连生三胎做全家的保姆伺候公婆//@壹点点:洗不洗自愿天天说能加分的是不是分够了能直接退休领退休金啊,,,"我们看海去zzZ,壹点点",,0,0,0,2021-06-20 14:58,真我GT Neo,,,4649898085188505
4650177950911389,Kl3mb3P5P,6067065929,脸很长的狗,//@波普小狗:我不想做祖国的homie，要做就做小蜜，和她一起美丽，分享改开的秘密，ohbabe，撸起袖子寻找奋进意义，延迟退休内心不再孤寂，三胎拿下不费吹灰之力，一起寻找咱的集体记忆，生育增长也必定给力，小康社会江山瑰丽，跟着艺兴努力努力在努力，共创2035新的奇迹,,,波普小狗,,0,0,0,2021-06-20 14:58,iPhone客户端,,,4650141577117871
4650177875414268,Kl3m3mIuU,2157088513,風苼妍,//@肥啾电影:没看出来他们说的话和生三胎之间有什么逻辑关系，可能是我语文不好，理解不了。//@好茶贪香又恋花:滚！你们牛逼你们自己生啊！//@楚惜刀://@罐头辰:这视频不是反讽，拍摄视频这家公司老板群里艾特一个女性说「没有我们男人，你们也生不出来」了,,,"肥啾电影,好茶贪香又恋花,楚惜刀,罐头辰",,0,0,0,2021-06-20 14:58,新版微博 weibo.com,,,4649569311525848
4650177803585988,Kl3lWf2Sw,1682796142,wangwangsay,我支持不合格精子全部结扎，这才是解决根本问题的社会诉求//@三两锅烧粉:笑死，没有子宫的在说子宫如何好吃，被批评指出后还说这样的批评不健康//@杨烨炘ForestYoung:你有反对三胎的权利，我也有支持三胎的权利，一个健康的社会应该容得下不同的意见,,,"三两锅烧粉,杨烨炘ForestYoung",,0,0,0,2021-06-20 14:58,iPhone 12 Pro Max,,,4649569311525848
4650177518110973,Kl3lty229,6540948894,用户6540948894,弟弟刚出来了，老二很生气，天天心里委屈说我不爱他了，随着一个月多的时间想去2人可有爱了#三胎#L用户6540948894的微博视频,,,,三胎,0,1,0,2021-06-20 14:56,微博视频号,,"http://f.video.weibocdn.com/IIgx8PpRlx07NBsVAC24010412003ZKD0E010.mp4?label=mp4_ld&template=360x656.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&ori=0&ps=1BVp4ysnknHVZu&Expires=1624177103&ssig=59vQ9ujuqW&KID=unistore,video",
4650177517847457,Kl3ltwVtT,3667850351,LP锅女士,我好像认识一个实习的前同事去了这家公司//@炸毛怪施卫://@肥啾电影:没看出来他们说的话和生三胎之间有什么逻辑关系，可能是我语文不好，理解不了。//@罐头辰:这视频不是反讽，拍摄视频这家公司老板群里艾特一个女性说「没有我们男人，你们也生不出来」了,,,"炸毛怪施卫,肥啾电影,罐头辰",,3,0,0,2021-06-20 14:56,微博国际版,,,4649569311525848
4650177497661674,Kl3lrw99o,2034966483,别期待我了,乐了//@小乔有猫:“说老婆三胎正好有了事业转型的机会——这句振聋发聩的话势必会被刻在中国广告史的耻辱柱上”,,,小乔有猫,,0,0,0,2021-06-20 14:56,HUAWEI P30,,,4649569311525848
4650177454933719,Kl3lnkHu7,2607801303,酥那个雪,嚯这就是那个视频啊//@你应该看见四牌楼船长:给个群号有钱一起赚//@待进化体:我吐了//@兔饺饺:原来不是反讽……//@M大王叫我来巡山:爆笑了，在想当然的胡乱自问自答些什么呢´_>`//@小乔有猫:“说老婆三胎正好有了事业转型的机会——这句振聋发聩的话势必会被刻在中国广告史的耻辱柱上”,,,"你应该看见四牌楼船长,待进化体,兔饺饺,M大王叫我来巡山,小乔有猫",,0,1,0,2021-06-20 14:56,Meowgic iPhone 8 Plus,,,4649569311525848
4650177435010797,Kl3lll1xj,7413238481,411号胖胖子,父亲节，祝阿广父亲节快乐。敬敬的五个目标不知道打卡成功了没有，有的话一并祝福。周生原著是两个双胞胎女儿和小一个儿子的，水平不赖川川估计够呛，再等三年叭算了叭。狄狄和清子也不知道最后咋样了能不能行。宣宣~应该没什么问题叭大尾巴鱼有生殖隔离，也不用指望了。最后，冲冲，麻麻爱你,,,,,0,6,2,2021-06-20 14:56,,,,
4645087155847871,KiUVdoxiv,1800306702,Samuel叔,07年开始，老人圈子流行起来买旅游地产，通常女方主导，最早青城山，后边海南岛，三亚海口陵水文昌，这几年西双版纳等等过去不待见这些，青城山上善栖、龙湖青城小院，海口西海岸美林谷，三亚鹿回头中信，后来亚龙湾，清水，陵水绿城，产品再好也觉得无聊，不如酒店舒适但那会20余岁，是年轻人角度，老年人并不喜欢天天住酒店，夏天青城山两月，冬天海南三个月，周围老哥哥老姐姐们结伴，打牌遛弯爬山游泳带孙子，每家再串门相互蹭饭，就是他们的幸福指标现在想到一个问题：『第一波70后，女性』，再有5年，2026年，55岁，退休。这不就是06年开始退休的55～60后吗？70后优势是什么？整个群体更有钱未来消费型旅游房产、医疗、养老服务配套等，市场之大，或许远超我们想象80后父母，只有小部分人买度假房；70后父母，整体没有消费力；但70后他们自己，看看身边老大哥们，没钱的真的少，IFS抢手表的，豪宅豪车消费的，高定成衣，群体购买力极高增量是最容易赚钱的，思考下这市场，甚至旅游地产也不全是消费品，未来增量井喷在哪谁说得准,,,,,21,57,149,2021-06-06 13:49,iPhone XS,['http://ww2.sinaimg.cn/large/6b4e800egy1gr8hzxg846j20e80f876j.jpg'],,
4650177409320732,Kl3liD6Ko,5372278938,mini0489,//@惠幸福平安:你错了。七〇后准备带三胎孙子，当地大户型改善房流行,,,惠幸福平安,,0,0,0,2021-06-20 14:56,iPhone客户端,,,4645087155847871
4650177368162671,Kl3leyftZ,2102103953,Opoint5,笑死//@波普小狗:我不想做祖国的homie，要做就做小蜜，和她一起美丽，分享改开的秘密，ohbabe，撸起袖子寻找奋进意义，延迟退休内心不再孤寂，三胎拿下不费吹灰之力，一起寻找咱的集体记忆，生育增长也必定给力，小康社会江山瑰丽，跟着艺兴努力努力在努力，共创2035新的奇迹,,,波普小狗,,0,0,0,2021-06-20 14:56,bb机iPhone客户端,,,4650141577117871
4650163265606152,Kl2YunwpO,2349158132,Cheshire_cs,看着像是高级反串黑，不禁让人联想不让国人吃海鲜的金主。开放三胎是给了大家选择，生不生还是看个人意愿，让想生的人继续生，不想生的人可以继续不生，这才是开放三胎的初衷，这视频所有回答都不在点上，就是想恶心女性//@雷斯林Raist:有些广告视频发出来就是让你骂它的，你不骂它，它反而完不成kpi。,,,雷斯林Raist,,0,0,0,2021-06-20 13:59,新版微博 weibo.com,,,4649569311525848
4650163249874327,Kl2YsFqLl,5721624499,側枕waa,就无语//@johome:无语，请换位思考吧，找男性来支持生三胎，不用问女性想不想吗？那如果有《我支持男性结扎》——《八位母亲真诚发声》这种视频，请问如何？,,,johome,,0,0,0,2021-06-20 13:59,Android,,,4649569311525848
4650163224710984,Kl2YqjLxC,2424241230,紫罗兰9798,中国在2021年放开三胎，真的有必要吗？对标世界其他发达国家，我们14亿的人口简直就是航母级别。认为当前我们更要注重提高人口素质，并防止高端人才及富豪的移民流失。否则人口数量增加了，但有钱有才的人不断流失，那是为别人做嫁衣，而自己留下了负担。,,,,,0,0,0,2021-06-20 13:59,OPPO Reno3 Pro 5G,,,
4649836395627774,KkUthnC2y,1768321020,马库斯说,投稿，最近的新闻，微博没有任何水花，但今日头条的官媒有报道山东沂水家暴男办完离婚后，走出民政局砍死前妻—————看这类新闻我要说的话都像复读机一样，反复的说我都累了。这是整个法律环境对男性的纵容，对恶人的纵容，最后导致他们觉得这样做没有什么恶果，最多做牢嘛。大法党为祸之深，现在可能还只是刚刚开始吧。我一直在说法律对女性的不公，这个问题不仅仅是谈恋爱的女人，或者结了婚的女人的事情，这是所有女性的事情，你身为一个女性，你只要在这个社会上活着，你就没有办法获得真正的安全，因为你不结婚，不进入亲密关系，对方还可以说他在追求你，这也算情感纠纷啊！如果不是所有的女性都认识到这个问题，积极的发出反对的声音，多关心这个问题，恶法永远也难除，恶法不除这样的恶果，几乎是每天都会发生的。只有严厉的惩罚，借债还钱，杀人偿命，以眼还眼，才是中国这个社会传统的天道，中国早在清代就有几亿人了，为什么要坚守杀人偿命这个法理？自然有其深刻的道理。大法党以其西方宗教意识下的对暴力者杀人者宽纵，这个社会终究是不会安稳的，看一看现在男女比例，不久的将来，比今天更可怕。所以我不太关心那些虚无缥缈的东西，对我来讲，我觉得我几乎不是一个女权博主，我只关心迫在眉睫的现实的问题。最重要的是如何让那些施暴者得到惩罚？前面的拉姆不够惨吗？还有一样惨的董珊珊，她们一时之间是引起了社会轰动，可是这个社会除了她们遗忘之外因这些女人做过任何改变吗？虽然是女人，虽然是结婚了，或者谈了恋爱了，但是她们依然是这个社会的公民，她们有权利获得最后的正义啊！是那个活活被自己前夫用凳子砸死的女人，她有得到正义吗？那个丈夫才判了十几年。还那个被丈夫活活烧死的女人，她的丈夫好像也才判了十几年。,,,,,1282,100,5505,2021-06-19 16:20,HUAWEI P40 Pro+ 5G,"['http://ww2.sinaimg.cn/large/69666ffcgy1grnn5ei9vcj20u02wi4ih.jpg', 'http://ww2.sinaimg.cn/large/69666ffcgy1grnn5f9r54j20u01uokef.jpg', 'http://ww2.sinaimg.cn/large/69666ffcgy1grnn5ft5vxj20u01uo177.jpg', 'http://ww3.sinaimg.cn/large/69666ffcgy1grnn5g7macj20u01uoatd.jpg']",,
4650163186958804,Kl2YmtciM,1911296687,谈_Bling,//@马库斯说://@Hu言一派:条条举措“帮助”落实你赶紧生三胎，但日常家暴离婚怎么保命，人家视而不见绝口不提,,,"马库斯说,Hu言一派",,0,0,0,2021-06-20 13:59,iPhone 11 Pro,,,4649836395627774
4650163148688780,Kl2YiAslC,1914565907,leems98,#凤凰新闻#【带70研究生却教不好女儿重庆大学教授：生三胎或能缓解教育焦虑】父亲节当天，重大教授回应指导70个研究生却教不好女儿，并对教育焦虑发表自己的看法前段时间，北京大学教育学院副教授、博士生导师丁延庆一段吐槽“给女儿辅导作业难”的...O带70研究生却教不好女儿重庆大学教授：生三胎或能缓解教育焦虑来自@凤凰新闻客户端,,,凤凰新闻客户端,凤凰新闻,0,1,0,2021-06-20 13:59,iPhone客户端,['http://ww3.sinaimg.cn/large/721df513gy1grooyyv5dgj20zk0k040u.jpg'],,
4650123345531164,Kl1W6ncUk,1677542884,圈内娱叔,惠若琪惠若琪官宣生女喜讯，和老公双手比心表白女儿。6月19日，有媒体发文报道称前中国女排队长惠若琪已平安产女，并曝光了一张惠若琪与老公以及女儿小手的合照，画面十分温馨有爱。随后消息被证实，来自惠若琪经纪人朋友圈发布。随后，惠若琪本人也通过社交平台发文官宣，“这几天终于拿到手机了（趁着我妈没看见哈哈）和大家汇报一下我们的世界多了一个她。老杨说响应了郎导的号召，早生贵子，多生女儿哈哈明天过节的男同胞又多了一个。”照片中，惠若琪与老公杨臻博一起手动比心表白女儿，将女儿的小手放在两个人中间。,,,,,425,461,4696,2021-06-20 11:21,惠若琪超话,"['http://ww4.sinaimg.cn/large/63fd45e4gy1grokeakcqzj20dc0m875e.jpg', 'http://ww1.sinaimg.cn/large/63fd45e4gy1grokebg8nwj20in0cx3zn.jpg', 'http://ww1.sinaimg.cn/large/63fd45e4gy1groke9wtenj20eq0m8q3x.jpg', 'http://ww1.sinaimg.cn/large/63fd45e4gy1grokecf3uzj20i409d3z0.jpg', 'http://ww2.sinaimg.cn/large/63fd45e4gy1groked9ixxj20ba0cugmq.jpg', 'http://ww4.sinaimg.cn/large/63fd45e4gy1grokeedd2qj20b009o3z0.jpg', 'http://ww4.sinaimg.cn/large/63fd45e4gy1grokef95vyj20e605b74m.jpg', 'http://ww2.sinaimg.cn/large/63fd45e4gy1grokefsuhjj20ek0ja758.jpg', 'http://ww1.sinaimg.cn/large/63fd45e4gy1grokegbimfj20in0llwgj.jpg']",,
4650163119326875,Kl2YfD8lt,6484379007,美根62,加油，响应政策，生三胎,,,,,0,0,0,2021-06-20 13:59,微博国际版,,,4650123345531164
